holiday,temperature,rain_1h,snow_1h,clouds_percentage,population_density_categorical,time,Christmas Day,Columbus Day,Independence Day,Labor Day,Martin Luther King Jr Day,Memorial Day,New Years Day,None,State Fair,Thanksgiving Day,Veterans Day,Washingtons Birthday
None,268.34,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,286.93,0.0,0.0,90,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,290.99,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,289.93,0.0,0.0,20,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,293.61,0.0,0.0,75,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
None,296.68,0.0,0.0,0,medium,14,0,0,0,0,0,0,0,1,0,0,0,0
None,263.28,0.0,0.0,90,low,19,0,0,0,0,0,0,0,1,0,0,0,0
None,284.43,0.0,0.0,75,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,282.97,0.0,0.0,1,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,259.04,0.0,0.0,40,high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,290.72,0.0,0.0,0,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,276.88,0.0,0.0,20,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,271.23,0.0,0.0,64,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,291.72,0.0,0.0,1,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,275.22,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,282.4290000000001,0.0,0.0,0,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
None,279.61,0.0,0.0,75,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,290.78,0.0,0.0,1,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,287.85,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,298.29,0.0,0.0,40,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,247.53,0.0,0.0,1,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
None,295.95,0.0,0.0,5,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,270.41,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,299.04,0.0,0.0,75,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,264.65,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,283.22,0.0,0.0,90,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,294.91,0.51,0.0,90,high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,291.37,0.0,0.0,90,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,258.205,0.0,0.0,0,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,268.15,0.0,0.0,64,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,283.808,0.0,0.0,0,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,286.65,0.0,0.0,75,high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,259.97,0.0,0.0,90,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,275.95,0.0,0.0,90,high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,271.82,0.0,0.0,1,low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,265.49,0.0,0.0,1,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,296.4,0.0,0.0,1,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,283.19,0.0,0.0,40,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,259.97,1.02,0.0,64,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,278.21,0.0,0.0,40,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
None,283.36,0.0,0.0,0,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,289.0,0.0,0.0,90,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
None,285.15,0.0,0.0,75,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,284.881,0.0,0.0,12,medium,8,0,0,0,0,0,0,0,1,0,0,0,0
None,292.38,0.79,0.0,40,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,298.53,0.0,0.0,5,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,299.57,0.0,0.0,20,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,283.29,0.0,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,274.94,0.0,0.0,90,very low,7,0,0,0,0,0,0,0,1,0,0,0,0
None,302.87,0.0,0.0,40,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,270.82,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,292.81,1.78,0.0,40,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,300.51,1.78,0.0,40,high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,294.86,0.0,0.0,75,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,274.95,0.0,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,264.84,0.0,0.0,1,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,294.65,0.0,0.0,24,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
None,298.65,0.0,0.0,40,high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,268.29,0.0,0.0,1,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,299.6,0.0,0.0,40,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,253.28,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,287.64,0.0,0.0,1,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,288.43,0.0,0.0,90,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
None,281.22,0.0,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,277.16,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,255.62,0.0,0.0,64,high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,297.84,0.0,0.0,36,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,271.08,0.0,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,289.94,0.0,0.0,1,very high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,292.71,0.25,0.0,32,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,290.05,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,283.15,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,293.41,0.0,0.0,92,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,289.55,0.0,0.0,40,medium,5,0,0,0,0,0,0,0,1,0,0,0,0
None,286.119,0.0,0.0,48,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,265.59,0.0,0.0,1,medium,22,0,0,0,0,0,0,0,1,0,0,0,0
None,275.34,0.0,0.0,90,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
None,299.67,0.0,0.0,1,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,289.92,0.0,0.0,40,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,275.58,0.0,0.0,90,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,284.38,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,261.49,0.0,0.0,90,medium,23,0,0,0,0,0,0,0,1,0,0,0,0
None,276.29,0.0,0.0,90,high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,282.36,0.0,0.0,75,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,286.87,0.0,0.0,75,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,294.36,0.0,0.0,20,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
None,297.94,0.0,0.0,0,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
None,251.1,0.0,0.0,1,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,272.08,0.0,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,302.52,0.0,0.0,40,medium,17,0,0,0,0,0,0,0,1,0,0,0,0
None,292.15,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,273.35,0.0,0.06,75,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,299.02,0.0,0.0,75,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,280.83,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,294.15,0.0,0.0,5,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
None,267.9,0.0,0.0,1,very low,8,0,0,0,0,0,0,0,1,0,0,0,0
None,285.53,0.25,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,298.29,0.0,0.0,1,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,265.47,0.0,0.0,90,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,271.75,0.0,0.0,90,medium,15,0,0,0,0,0,0,0,1,0,0,0,0
None,283.71,0.0,0.0,1,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,272.4,0.0,0.0,90,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,292.59,0.0,0.0,1,medium,5,0,0,0,0,0,0,0,1,0,0,0,0
None,256.56,0.0,0.0,20,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,287.89,0.0,0.0,80,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,267.55,0.0,0.0,1,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,272.3,0.0,0.0,90,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,273.89,0.52,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,305.5,0.0,0.0,8,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,296.35,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,275.95,0.0,0.0,1,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,276.75,0.0,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,292.67,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,294.73,0.0,0.0,0,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,280.38,0.0,0.0,40,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,259.75,0.0,0.0,64,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
None,291.94,0.0,0.0,90,medium,15,0,0,0,0,0,0,0,1,0,0,0,0
None,290.86,0.0,0.0,1,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,276.87,0.0,0.0,1,high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,284.28,0.0,0.0,20,low,6,0,0,0,0,0,0,0,1,0,0,0,0
None,260.51,0.0,0.0,90,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,276.793,0.0,0.0,64,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,298.22,0.0,0.0,1,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
None,246.15,0.0,0.0,1,low,9,0,0,0,0,0,0,0,1,0,0,0,0
None,273.65,0.0,0.0,90,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,296.21,0.0,0.0,56,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,285.46,0.0,0.0,90,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,274.15,0.0,0.0,1,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,299.36,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,272.89,0.0,0.0,90,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,273.75,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,269.68,0.0,0.0,20,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,294.23,2.61,0.0,75,medium,15,0,0,0,0,0,0,0,1,0,0,0,0
None,291.75,0.0,0.0,40,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,289.15,0.0,0.0,75,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,298.15,0.0,0.0,48,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,288.72,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,274.53,0.0,0.0,90,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,302.44,0.0,0.0,0,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,298.77,0.0,0.0,1,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,293.16,1.52,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,273.47,0.0,0.0,90,low,19,0,0,0,0,0,0,0,1,0,0,0,0
None,272.44,0.0,0.0,90,low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,272.96,0.0,0.0,90,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
None,286.68,0.0,0.0,75,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,266.95,0.0,0.0,5,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,298.88,0.0,0.0,40,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,292.82,0.0,0.0,56,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,266.44,0.0,0.0,1,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
None,277.46,0.0,0.0,75,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
None,291.28,0.0,0.0,20,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,263.92,0.0,0.0,0,high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,296.59,0.0,0.0,40,medium,16,0,0,0,0,0,0,0,1,0,0,0,0
None,268.76,0.0,0.0,90,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
None,276.793,0.0,0.0,64,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,274.15,0.0,0.0,90,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,281.68,0.0,0.0,90,high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,275.84,0.0,0.0,90,high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,271.48,0.0,0.0,75,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,280.75,0.0,0.0,40,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,260.81,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,284.36,0.0,0.0,1,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
None,255.93,0.0,0.0,0,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,277.49,0.0,0.0,90,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,283.85,0.0,0.0,92,high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,270.86,0.0,0.0,90,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,260.99,0.0,0.0,5,very low,7,0,0,0,0,0,0,0,1,0,0,0,0
None,269.65,0.0,0.0,75,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
None,292.22,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,277.94,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,291.42,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,272.56,0.0,0.0,5,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,290.52,1.52,0.0,90,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
None,274.29,0.0,0.0,1,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,287.35,0.0,0.0,90,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
None,274.76,0.0,0.0,90,low,8,0,0,0,0,0,0,0,1,0,0,0,0
None,292.0,0.0,0.0,1,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,277.01,0.0,0.0,40,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,278.13,0.0,0.0,90,medium,14,0,0,0,0,0,0,0,1,0,0,0,0
None,290.55,0.0,0.0,5,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,276.793,0.0,0.0,64,medium,14,0,0,0,0,0,0,0,1,0,0,0,0
None,300.81,0.0,0.0,1,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,290.96,0.51,0.0,88,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,295.18,0.0,0.0,75,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,273.41,0.0,0.0,90,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,266.68,0.0,0.0,75,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,271.32,0.0,0.0,64,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,277.94,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,306.22,0.0,0.0,1,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,272.78,0.0,0.0,75,low,7,0,0,0,0,0,0,0,1,0,0,0,0
None,266.58,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,291.02,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,289.35,0.0,0.0,90,medium,5,0,0,0,0,0,0,0,1,0,0,0,0
None,294.45,0.0,0.0,75,high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,290.48,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,299.36,0.0,0.0,1,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,271.52,0.0,0.0,90,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,291.63,0.25,0.0,40,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,299.95,0.0,0.0,8,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,296.53,6.6,0.0,80,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,292.65,25.32,0.0,8,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
None,275.95,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,282.02,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,265.62,0.0,0.0,1,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,270.66,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,287.01,7.05,0.0,88,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,279.87,0.0,0.0,75,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,284.86,0.0,0.0,90,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,289.62,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,271.01,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,269.94,0.0,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,291.95,0.0,0.0,75,high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,258.15,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,290.02,0.0,0.0,1,low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,284.99,0.0,0.0,40,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,294.22,0.0,0.0,75,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,287.66,0.0,0.0,40,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,275.01,0.0,0.0,75,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,248.79,0.0,0.0,5,low,7,0,0,0,0,0,0,0,1,0,0,0,0
None,286.9,0.38,0.0,75,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,257.31,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,276.08,0.0,0.0,1,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,271.91,0.0,0.0,64,high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,269.48,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,275.14,0.0,0.0,1,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
None,296.43,0.0,0.0,40,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,291.79,0.0,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,279.14,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,287.38,0.0,0.0,75,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,281.54,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,296.72,0.0,0.0,90,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
None,281.85,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,288.28,0.0,0.0,68,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,296.73,1.02,0.0,75,medium,14,0,0,0,0,0,0,0,1,0,0,0,0
None,287.11,0.0,0.0,40,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,282.7,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,267.58,0.0,0.0,40,high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,264.08,0.0,0.0,90,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,285.2,0.0,0.0,75,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,290.79,0.0,0.0,1,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,267.93,0.0,0.0,40,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,291.78,0.38,0.0,90,high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,292.07,0.0,0.0,90,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,276.2,0.0,0.0,90,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
None,251.0,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,272.79,0.0,0.0,90,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,292.09,2.76,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,267.89,0.0,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,287.83,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,273.36,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,293.22,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,293.19,0.0,0.0,75,high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,260.68,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,267.41,0.0,0.0,40,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,290.61,0.0,0.0,1,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,266.35,0.0,0.0,75,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,290.45,0.0,0.0,0,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,298.45,0.0,0.0,1,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,282.43,0.0,0.0,57,low,9,0,0,0,0,0,0,0,1,0,0,0,0
None,284.4,0.0,0.0,76,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,264.22,0.0,0.0,40,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,295.3,0.0,0.0,20,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
None,279.81,0.0,0.0,40,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,274.04,0.25,0.0,64,high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,281.28,0.0,0.0,40,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,285.1,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,288.44,0.0,0.0,90,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,278.15,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,271.98,0.0,0.0,90,low,19,0,0,0,0,0,0,0,1,0,0,0,0
None,293.86,1.02,0.0,5,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
None,294.15,0.0,0.0,40,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,285.36,0.0,0.0,40,low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,274.48,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,292.79,0.0,0.0,1,low,8,0,0,0,0,0,0,0,1,0,0,0,0
None,289.61,0.0,0.0,75,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
None,302.3,0.0,0.0,75,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,288.35,0.0,0.0,1,low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,283.15,0.0,0.0,1,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,293.75,1.2,0.0,92,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,253.41,0.0,0.0,40,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,290.22,0.0,0.0,1,low,7,0,0,0,0,0,0,0,1,0,0,0,0
None,271.01,0.0,0.0,90,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,296.47,0.0,0.0,1,high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,268.81,0.0,0.0,1,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,280.62,0.0,0.0,90,medium,22,0,0,0,0,0,0,0,1,0,0,0,0
None,289.65,0.0,0.0,1,medium,5,0,0,0,0,0,0,0,1,0,0,0,0
None,274.22,0.0,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
None,290.45,0.0,0.0,1,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,254.63,0.0,0.0,1,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
None,292.02,0.0,0.0,1,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,285.29,0.0,0.0,90,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,264.45,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,285.08,0.0,0.0,40,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,298.63,0.0,0.0,1,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,273.94,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,290.14,0.7,0.0,40,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
None,272.58,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,274.95,0.0,0.0,90,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,269.58,0.0,0.0,75,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,300.59,0.0,0.0,0,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,293.09,0.0,0.0,1,low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,260.62,0.0,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,288.75,0.0,0.0,40,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,282.29,0.0,0.0,56,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,299.56,0.0,0.0,0,high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,268.01,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,269.92,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,276.08,0.0,0.0,64,medium,17,0,0,0,0,0,0,0,1,0,0,0,0
None,275.65,0.0,0.0,75,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,299.52,0.0,0.0,40,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,263.23,0.0,0.0,75,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
