,holiday,temperature,rain_1h,snow_1h,clouds_percentage,population_density_categorical,time,Christmas Day,Columbus Day,Independence Day,Labor Day,Martin Luther King Jr Day,Memorial Day,New Years Day,None,State Fair,Thanksgiving Day,Veterans Day,Washingtons Birthday
15123,None,287.63,0.0,0.0,90,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
16698,None,275.9,0.0,0.0,90,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
30761,None,274.75,0.0,0.0,90,low,23,0,0,0,0,0,0,0,1,0,0,0,0
27765,None,297.44,0.0,0.0,44,high,15,0,0,0,0,0,0,0,1,0,0,0,0
42301,None,284.62,0.0,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
8695,None,268.4,0.0,0.0,1,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
22738,None,275.08,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
10514,None,289.54,0.25,0.0,92,high,13,0,0,0,0,0,0,0,1,0,0,0,0
10748,None,269.0,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
17232,None,255.77,0.0,0.0,1,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
35016,None,272.44,0.0,0.0,64,low,22,0,0,0,0,0,0,0,1,0,0,0,0
15958,None,284.85,0.0,0.0,20,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
31692,None,282.76,0.0,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
22486,None,263.98,0.0,0.0,75,medium,17,0,0,0,0,0,0,0,1,0,0,0,0
37875,None,247.16,0.0,0.0,11,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
24502,None,275.72,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
28513,None,269.23,0.0,0.0,75,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
30828,None,287.35,0.0,0.0,90,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
27307,None,270.59,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
21939,None,283.973,0.0,0.0,0,low,22,0,0,0,0,0,0,0,1,0,0,0,0
14390,None,297.14,0.0,0.0,75,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
33765,None,297.22,0.0,0.0,5,low,22,0,0,0,0,0,0,0,1,0,0,0,0
12926,None,290.56,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
25752,None,289.44,0.0,0.0,1,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
29416,None,278.27,0.0,0.0,75,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
20756,None,268.68,0.0,0.0,90,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
19881,None,274.0,0.0,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
17794,None,259.93,0.0,0.0,90,high,10,0,0,0,0,0,0,0,1,0,0,0,0
8032,None,285.29,1.02,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
1407,None,268.68,0.0,0.0,90,high,7,0,0,0,0,0,0,0,1,0,0,0,0
28690,None,272.32,0.25,0.0,64,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
41585,None,272.02,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
14021,None,278.29,0.0,0.0,90,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
14254,None,274.59,0.0,0.0,64,low,22,0,0,0,0,0,0,0,1,0,0,0,0
18196,None,261.57,0.0,0.0,1,high,6,0,0,0,0,0,0,0,1,0,0,0,0
31351,None,298.43,0.0,0.0,1,high,13,0,0,0,0,0,0,0,1,0,0,0,0
33461,None,295.15,0.0,0.0,40,medium,5,0,0,0,0,0,0,0,1,0,0,0,0
10725,None,273.42,0.0,0.0,90,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
21395,None,286.88,0.0,0.0,40,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
3443,None,271.9,0.0,0.0,75,medium,14,0,0,0,0,0,0,0,1,0,0,0,0
9174,None,288.49,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
40455,None,257.88,0.0,0.0,64,high,9,0,0,0,0,0,0,0,1,0,0,0,0
4175,None,278.62,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
13844,None,295.18,0.0,0.0,75,high,13,0,0,0,0,0,0,0,1,0,0,0,0
41185,None,281.81,0.34,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
13382,None,273.44,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
26424,None,274.42,0.0,0.0,75,medium,15,0,0,0,0,0,0,0,1,0,0,0,0
16645,None,292.35,0.0,0.0,1,high,12,0,0,0,0,0,0,0,1,0,0,0,0
11529,None,266.15,0.0,0.0,1,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
15979,None,280.35,0.0,0.0,90,high,16,0,0,0,0,0,0,0,1,0,0,0,0
36643,None,287.17,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
20400,None,294.36,0.0,0.0,90,low,22,0,0,0,0,0,0,0,1,0,0,0,0
3626,None,283.42,0.0,0.0,5,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
14157,None,269.48,0.0,0.0,75,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
36323,None,251.86,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
10386,None,270.59,0.0,0.0,64,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
30270,None,288.29,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
40373,None,282.59,0.0,0.0,1,low,21,0,0,0,0,0,0,0,1,0,0,0,0
19751,None,270.95,0.0,0.0,90,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
3516,None,272.08,0.0,0.0,90,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
35294,None,287.98,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
15032,None,290.86,0.0,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
37363,None,297.28,0.0,0.0,40,high,15,0,0,0,0,0,0,0,1,0,0,0,0
1168,None,288.56,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
20528,None,274.59,0.0,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
24660,None,272.61,0.0,0.0,90,medium,7,0,0,0,0,0,0,0,1,0,0,0,0
3149,None,265.53,0.0,0.0,75,low,8,0,0,0,0,0,0,0,1,0,0,0,0
17264,None,298.28,0.0,0.0,1,medium,15,0,0,0,0,0,0,0,1,0,0,0,0
23956,None,296.95,0.0,0.0,40,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
19122,None,299.35,0.0,0.0,1,high,14,0,0,0,0,0,0,0,1,0,0,0,0
13439,None,270.08,0.0,0.0,90,medium,7,0,0,0,0,0,0,0,1,0,0,0,0
34235,None,268.22,0.0,0.0,1,low,23,0,0,0,0,0,0,0,1,0,0,0,0
8154,None,265.19,0.0,0.0,90,low,8,0,0,0,0,0,0,0,1,0,0,0,0
40119,None,287.99,0.0,0.0,90,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
13833,None,267.33,0.0,0.0,90,high,6,0,0,0,0,0,0,0,1,0,0,0,0
28902,None,281.821,0.0,0.0,12,high,17,0,0,0,0,0,0,0,1,0,0,0,0
29992,None,279.92,0.0,0.0,1,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
4137,None,270.94,0.0,0.0,90,medium,15,0,0,0,0,0,0,0,1,0,0,0,0
19423,None,275.22,0.0,0.0,90,high,10,0,0,0,0,0,0,0,1,0,0,0,0
4150,None,279.76,0.0,0.0,5,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
14017,None,302.9,0.0,0.0,1,medium,16,0,0,0,0,0,0,0,1,0,0,0,0
6571,None,281.195,0.0,0.0,0,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
28408,None,257.86,0.0,0.0,64,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
15366,None,285.29,1.02,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
23851,None,295.25,0.0,0.0,68,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
40177,None,290.54,0.0,0.0,92,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
15155,None,301.13,0.0,0.0,36,very high,14,0,0,0,0,0,0,0,1,0,0,0,0
13779,None,291.73,0.0,0.0,75,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
33635,None,282.75,0.0,0.0,90,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
27043,None,274.82,0.0,0.0,90,high,7,0,0,0,0,0,0,0,1,0,0,0,0
15761,None,269.47,0.0,0.0,40,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
40121,None,282.13,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
402,None,291.12,0.0,0.0,75,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
41845,None,277.33,0.0,0.0,90,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
3057,None,280.29,0.0,0.0,64,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
41509,None,300.11,0.0,0.0,44,high,17,0,0,0,0,0,0,0,1,0,0,0,0
3317,None,267.6,0.25,0.0,64,low,22,0,0,0,0,0,0,0,1,0,0,0,0
12118,None,275.87,0.0,0.0,90,very high,13,0,0,0,0,0,0,0,1,0,0,0,0
23595,None,291.65,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
12126,None,274.19,0.0,0.0,90,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
18231,None,293.77,0.0,0.0,75,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
42840,None,293.244,0.0,0.0,92,high,18,0,0,0,0,0,0,0,1,0,0,0,0
17718,None,291.44,0.0,0.0,90,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
25163,None,290.22,0.0,0.0,1,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
6997,None,294.55,0.0,0.0,1,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
42528,None,295.95,0.0,0.0,76,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
39358,None,295.7,0.0,0.0,40,high,8,0,0,0,0,0,0,0,1,0,0,0,0
706,None,274.58,0.0,0.0,75,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
3491,None,293.3,0.0,0.0,75,medium,15,0,0,0,0,0,0,0,1,0,0,0,0
15339,None,269.87,0.0,0.0,90,very low,22,0,0,0,0,0,0,0,1,0,0,0,0
15823,None,286.24,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
24090,None,294.41,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
7054,None,271.22,0.0,0.0,59,high,10,0,0,0,0,0,0,0,1,0,0,0,0
5580,None,274.62,0.25,0.0,90,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
31416,None,284.01,0.0,0.0,90,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
35919,None,278.58,0.0,0.0,1,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
31099,None,254.96,0.0,0.0,64,high,14,0,0,0,0,0,0,0,1,0,0,0,0
42696,None,277.96,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
11991,None,286.65,0.0,0.0,80,medium,5,0,0,0,0,0,0,0,1,0,0,0,0
36790,None,266.09,0.0,0.0,1,low,8,0,0,0,0,0,0,0,1,0,0,0,0
32353,None,282.35,0.0,0.0,100,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
25650,None,277.23,0.0,0.0,1,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
2607,None,294.51,0.0,0.0,92,low,23,0,0,0,0,0,0,0,1,0,0,0,0
2429,None,264.71,0.0,0.0,90,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
3815,None,287.98,0.0,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
41052,None,295.39,0.0,0.0,90,low,8,0,0,0,0,0,0,0,1,0,0,0,0
18646,None,251.29,0.0,0.0,40,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
835,None,295.58,0.0,0.0,75,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
8624,None,297.58,0.0,0.0,0,high,10,0,0,0,0,0,0,0,1,0,0,0,0
33941,None,260.75,0.0,0.0,1,low,5,0,0,0,0,0,0,0,1,0,0,0,0
25494,None,287.76,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
22821,None,287.75,0.0,0.0,75,high,8,0,0,0,0,0,0,0,1,0,0,0,0
5565,None,275.49,0.0,0.0,90,high,8,0,0,0,0,0,0,0,1,0,0,0,0
21673,None,284.93,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
28333,None,299.55,0.0,0.0,1,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
4951,None,302.7,0.0,0.0,56,high,13,0,0,0,0,0,0,0,1,0,0,0,0
15194,None,293.03,0.0,0.0,0,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
18799,None,301.13,0.0,0.0,40,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
43166,None,287.13,0.0,0.0,90,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
23718,None,302.29,0.0,0.0,40,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
19177,None,278.762,0.0,0.0,36,high,11,0,0,0,0,0,0,0,1,0,0,0,0
11332,None,277.15,0.0,0.0,75,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
42820,None,285.6,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
36175,None,301.28,0.0,0.0,1,high,12,0,0,0,0,0,0,0,1,0,0,0,0
27675,None,276.65,0.0,0.0,75,high,8,0,0,0,0,0,0,0,1,0,0,0,0
25009,None,273.79,0.0,0.0,90,low,23,0,0,0,0,0,0,0,1,0,0,0,0
8963,None,253.22,0.0,0.0,1,low,9,0,0,0,0,0,0,0,1,0,0,0,0
34765,None,261.02,0.0,0.0,40,low,22,0,0,0,0,0,0,0,1,0,0,0,0
8417,None,275.28,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
12278,None,282.07,0.0,0.0,90,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
30328,None,294.2,0.0,0.0,8,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
27710,None,293.74,0.0,0.0,1,low,21,0,0,0,0,0,0,0,1,0,0,0,0
5629,None,266.15,0.0,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
36770,None,289.36,0.0,0.0,0,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
39413,None,291.55,0.0,0.0,0,low,22,0,0,0,0,0,0,0,1,0,0,0,0
26019,None,297.9,0.0,0.0,1,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
3681,None,280.0,0.0,0.0,40,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
19403,None,244.82,0.0,0.0,11,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
29475,None,272.01,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
3985,None,286.381,0.0,0.0,0,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
15198,None,284.75,0.0,0.0,90,high,17,0,0,0,0,0,0,0,1,0,0,0,0
38289,None,274.08,0.0,0.0,90,low,13,0,0,0,0,0,0,0,1,0,0,0,0
37909,None,291.75,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
20786,None,289.83,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
3666,None,258.41,0.0,0.0,75,high,11,0,0,0,0,0,0,0,1,0,0,0,0
8412,None,293.46,0.0,0.0,8,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
18830,None,274.02,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
23205,None,271.08,0.0,0.0,90,medium,6,0,0,0,0,0,0,0,1,0,0,0,0
33422,None,267.37,0.0,0.0,64,low,22,0,0,0,0,0,0,0,1,0,0,0,0
22834,None,259.23,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
25343,None,284.32,1.98,0.0,90,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
19556,None,279.83,0.0,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
11831,None,269.72,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
28742,None,258.32,0.0,0.0,64,low,20,0,0,0,0,0,0,0,1,0,0,0,0
16928,None,288.42,0.0,0.0,1,low,5,0,0,0,0,0,0,0,1,0,0,0,0
33972,None,269.59,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
35651,None,286.4,0.0,0.0,1,medium,22,0,0,0,0,0,0,0,1,0,0,0,0
7242,None,284.53,3.41,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
2637,None,287.246,0.0,0.0,80,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
41470,None,290.93,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
19049,None,298.98,0.0,0.0,75,very high,14,0,0,0,0,0,0,0,1,0,0,0,0
37787,None,274.22,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
18252,None,281.165,0.0,0.0,12,high,12,0,0,0,0,0,0,0,1,0,0,0,0
877,None,282.22,0.0,0.0,75,high,10,0,0,0,0,0,0,0,1,0,0,0,0
27105,None,273.72,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
43121,None,284.75,0.0,0.0,90,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
27959,None,267.75,0.0,0.0,1,medium,8,0,0,0,0,0,0,0,1,0,0,0,0
4379,None,289.38,0.0,0.0,75,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
11957,None,287.57,0.0,0.0,0,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
19187,None,258.59,0.0,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
27573,None,260.57,0.0,0.0,90,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
3908,None,291.99,0.0,0.0,0,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
10763,None,267.43,0.0,0.0,64,high,8,0,0,0,0,0,0,0,1,0,0,0,0
26331,None,263.6,0.0,0.0,90,low,5,0,0,0,0,0,0,0,1,0,0,0,0
41855,None,298.25,0.0,0.0,8,high,13,0,0,0,0,0,0,0,1,0,0,0,0
24831,None,291.72,0.0,0.0,1,high,9,0,0,0,0,0,0,0,1,0,0,0,0
20836,None,275.91,0.0,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
30297,None,254.84,0.0,0.0,40,low,5,0,0,0,0,0,0,0,1,0,0,0,0
14635,None,256.79,0.0,0.0,75,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
32152,None,268.26,0.0,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
13161,None,276.18,0.0,0.0,90,high,16,0,0,0,0,0,0,0,1,0,0,0,0
31390,None,286.02,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
6479,None,269.58,0.0,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
4711,None,300.61,0.0,0.0,90,high,16,0,0,0,0,0,0,0,1,0,0,0,0
12476,None,289.22,0.0,0.0,20,high,14,0,0,0,0,0,0,0,1,0,0,0,0
33757,None,269.31,0.0,0.0,90,high,17,0,0,0,0,0,0,0,1,0,0,0,0
35450,None,275.73,0.0,0.0,90,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
26535,None,259.77,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
20698,None,278.8,0.0,0.0,40,low,22,0,0,0,0,0,0,0,1,0,0,0,0
17392,None,293.14,0.0,0.0,8,low,22,0,0,0,0,0,0,0,1,0,0,0,0
23023,None,296.46,0.0,0.0,1,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
22356,None,275.35,0.0,0.0,75,high,14,0,0,0,0,0,0,0,1,0,0,0,0
38172,None,276.92,1.02,0.0,90,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
22538,None,275.94,0.0,0.0,40,high,18,0,0,0,0,0,0,0,1,0,0,0,0
29571,None,309.29,0.0,0.0,40,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
27200,None,284.79,0.0,0.0,64,high,14,0,0,0,0,0,0,0,1,0,0,0,0
36591,None,275.15,0.0,0.0,90,low,17,0,0,0,0,0,0,0,1,0,0,0,0
21646,None,285.28,0.0,0.0,40,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
8446,None,288.79,0.3,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
38002,None,295.91,1.14,0.0,40,high,12,0,0,0,0,0,0,0,1,0,0,0,0
29087,None,291.8,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
1798,None,296.115,0.0,0.0,12,medium,15,0,0,0,0,0,0,0,1,0,0,0,0
17143,None,301.21,0.0,0.0,76,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
654,None,292.27,0.51,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
38937,None,294.92,0.0,0.0,8,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
5812,None,278.94,0.0,0.0,90,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
21672,None,289.88,0.0,0.0,90,high,15,0,0,0,0,0,0,0,1,0,0,0,0
2892,None,291.14,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
41958,None,284.69,0.0,0.0,32,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
5636,None,273.88,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
9612,None,288.15,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
3044,None,273.25,0.0,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
24904,None,266.65,0.0,0.0,75,high,14,0,0,0,0,0,0,0,1,0,0,0,0
21691,None,274.65,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
6159,None,294.25,0.0,0.0,20,high,6,0,0,0,0,0,0,0,1,0,0,0,0
13515,None,277.196,0.0,0.0,0,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
6022,None,271.01,0.0,0.0,40,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
42247,None,287.68,0.0,0.0,0,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
13569,None,266.48,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
11211,None,298.11,0.0,0.0,1,low,23,0,0,0,0,0,0,0,1,0,0,0,0
11221,None,296.15,0.0,0.0,40,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
10828,None,267.62,0.0,0.0,75,high,12,0,0,0,0,0,0,0,1,0,0,0,0
23121,None,291.02,4.18,0.0,90,high,6,0,0,0,0,0,0,0,1,0,0,0,0
4763,None,301.43,0.0,0.0,40,high,15,0,0,0,0,0,0,0,1,0,0,0,0
27594,None,282.72,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
3659,None,287.9,0.0,0.0,90,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
3326,None,297.42,0.0,0.0,1,high,11,0,0,0,0,0,0,0,1,0,0,0,0
9465,None,297.42,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
2663,None,295.0,0.0,0.0,40,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
25938,None,251.38,0.0,0.0,1,low,23,0,0,0,0,0,0,0,1,0,0,0,0
40015,None,276.76,0.0,0.0,40,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
27829,None,267.48,0.0,0.0,75,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
21917,None,275.08,0.0,0.0,90,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
11673,None,272.7,0.0,0.0,90,low,23,0,0,0,0,0,0,0,1,0,0,0,0
30831,None,269.35,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
40146,None,289.86,0.0,0.0,90,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
37984,None,287.12,0.25,0.0,92,high,14,0,0,0,0,0,0,0,1,0,0,0,0
34695,None,297.68,0.0,0.0,5,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
38734,None,276.94,0.0,0.0,1,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
33313,None,278.49,0.0,0.0,1,low,8,0,0,0,0,0,0,0,1,0,0,0,0
43301,None,294.46,0.25,0.0,90,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
2880,None,273.42,0.0,0.0,90,low,9,0,0,0,0,0,0,0,1,0,0,0,0
22223,None,275.72,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
9145,None,269.88,0.0,0.0,90,low,8,0,0,0,0,0,0,0,1,0,0,0,0
32018,None,257.57,0.0,0.0,1,high,17,0,0,0,0,0,0,0,1,0,0,0,0
21341,None,287.246,0.0,0.0,80,high,6,0,0,0,0,0,0,0,1,0,0,0,0
29412,None,272.77,0.0,0.0,90,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
11154,None,292.88,0.0,0.0,75,high,8,0,0,0,0,0,0,0,1,0,0,0,0
27689,New Years Day,263.49,0.0,0.0,58,very low,0,0,0,0,0,0,0,1,0,0,0,0,0
16195,None,298.73,0.0,0.0,5,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
33710,None,291.63,0.0,0.0,20,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
19619,None,266.22,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
41512,None,291.85,2.41,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
24918,None,305.02,0.0,0.0,1,high,15,0,0,0,0,0,0,0,1,0,0,0,0
31625,None,284.98,0.0,0.0,90,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
16692,None,281.63,0.0,0.0,90,low,19,0,0,0,0,0,0,0,1,0,0,0,0
32427,None,286.68,0.0,0.0,20,high,12,0,0,0,0,0,0,0,1,0,0,0,0
6727,None,270.01,0.0,0.0,90,low,5,0,0,0,0,0,0,0,1,0,0,0,0
42880,None,270.09,0.0,0.0,90,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
29553,None,280.92,0.0,0.0,20,low,22,0,0,0,0,0,0,0,1,0,0,0,0
20914,None,296.06,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
23777,None,288.95,0.25,0.0,90,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
23456,None,282.75,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
31406,None,267.68,0.0,0.0,40,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
12817,None,296.34,0.25,0.0,40,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
40368,None,290.2,0.0,0.0,0,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
28960,None,298.55,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
38097,None,296.79,0.0,0.0,75,high,14,0,0,0,0,0,0,0,1,0,0,0,0
42149,None,284.384,0.0,0.0,0,high,14,0,0,0,0,0,0,0,1,0,0,0,0
2623,None,261.31,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
22302,None,299.25,0.0,0.0,1,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
